target_pref_name,molecule_chembl_id,canonical_smiles,pIC50,molecule,fingerprints,MolWt,LogP,NumHDonors,NumHAcceptors
Replicase polyprotein 1ab,CHEMBL5171422,NC(=S)N/N=C/c1ccc(-c2ccc(C(=O)O)cc2)s1,5.238072162,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1AAB0>,305.384,2.2804,3.0,4.0
Replicase polyprotein 1ab,CHEMBL5197257,NC(=S)N/N=C/c1cccc(-c2ccc(C(=O)O)cc2)c1,5.2644011,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979070>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1AB20>,299.355,2.2189000000000005,3.0,3.0
Replicase polyprotein 1ab,CHEMBL5195352,NC(=S)N/N=C/c1ccc(-c2ccc(C(=O)O)c(O)c2)o1,4.368962303,<rdkit.Chem.rdchem.Mol object at 0x000001AC759790E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1AB90>,305.31500000000005,1.5175,4.0,5.0
Replicase polyprotein 1ab,CHEMBL5195352,NC(=S)N/N=C/c1ccc(-c2ccc(C(=O)O)c(O)c2)o1,5.209011525,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1AC00>,305.31500000000005,1.5175,4.0,5.0
Replicase polyprotein 1ab,CHEMBL5195352,NC(=S)N/N=C/c1ccc(-c2ccc(C(=O)O)c(O)c2)o1,6.070581074,<rdkit.Chem.rdchem.Mol object at 0x000001AC759791C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1AC70>,305.31500000000005,1.5175,4.0,5.0
Replicase polyprotein 1ab,CHEMBL51085,O=c1c2ccccc2[se]n1-c1ccccc1,6.173925197,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1ACE0>,274.181,2.0477,0.0,2.0
Replicase polyprotein 1ab,CHEMBL5196018,CC(C)(C)OC(=O)Nc1cccn(C(=O)N[C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c1=O,6.173925197,<rdkit.Chem.rdchem.Mol object at 0x000001AC759792A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1AD50>,636.7060000000004,1.8182000000000025,5.0,9.0
Replicase polyprotein 1ab,CHEMBL4796938,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cc2ccccc2[nH]1,7.27572413,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1ADC0>,452.55500000000023,2.4466,4.0,4.0
Replicase polyprotein 1ab,CHEMBL218394,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,5.384049948,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1AE30>,519.6870000000004,1.7112000000000023,4.0,5.0
Replicase polyprotein 1ab,CHEMBL3427166,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],7.522878745,<rdkit.Chem.rdchem.Mol object at 0x000001AC759793F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1AEA0>,507.5410000000002,-2.793899999999994,4.0,8.0
Replicase polyprotein 1ab,CHEMBL5195325,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COc3ccc(OC(F)(F)F)cc3)C[C@@H]21,7.823908741,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1AF10>,511.4970000000002,1.656899999999999,2.0,6.0
Replicase polyprotein 1ab,CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,6.026872146,<rdkit.Chem.rdchem.Mol object at 0x000001AC759794D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1AF80>,270.24,2.576800000000001,3.0,5.0
Replicase polyprotein 1ab,CHEMBL1908391,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,5.602059991,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1AFF0>,498.6560000000002,5.256820000000005,2.0,7.0
Replicase polyprotein 1ab,CHEMBL4802135,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,7.508638306,<rdkit.Chem.rdchem.Mol object at 0x000001AC759795B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B060>,499.5340000000003,1.0971800000000007,3.0,5.0
Replicase polyprotein 1ab,CHEMBL5199404,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NCCC1CCNC1=O)C2(C)C,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B0D0>,474.5240000000003,1.2050000000000007,3.0,4.0
Replicase polyprotein 1ab,CHEMBL5173582,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C,8.0,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B140>,502.5340000000003,0.7725000000000009,3.0,5.0
Replicase polyprotein 1ab,CHEMBL5207993,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](CO)C[C@@H]1CCNC1=O)C2(C)C,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B1B0>,504.5500000000003,0.5659000000000014,4.0,5.0
Replicase polyprotein 1ab,CHEMBL5178853,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(N)=O)C2(C)C,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B220>,517.5490000000003,0.05890000000000306,4.0,5.0
Replicase polyprotein 1ab,CHEMBL5182995,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)C2(C)C,8.096910013,<rdkit.Chem.rdchem.Mol object at 0x000001AC759797E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B290>,532.5600000000003,0.13500000000000267,4.0,6.0
Replicase polyprotein 1ab,CHEMBL5208243,COC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C)C2(C)C,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B300>,532.5600000000002,0.7466000000000041,3.0,6.0
Replicase polyprotein 1ab,CHEMBL5173858,CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C)C2(C)C,7.356547324,<rdkit.Chem.rdchem.Mol object at 0x000001AC759798C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B370>,572.625,1.6929000000000032,3.0,6.0
Replicase polyprotein 1ab,CHEMBL5183165,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1)C2(C)C,7.721246399,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B3E0>,585.624,0.4213000000000029,4.0,6.0
Replicase polyprotein 1ab,CHEMBL5174632,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COCc1ccccc1)C2(C)C,7.568636236,<rdkit.Chem.rdchem.Mol object at 0x000001AC759799A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B450>,622.6850000000003,2.3595000000000033,3.0,6.0
Replicase polyprotein 1ab,CHEMBL5185801,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc3ccccc3s1)C2(C)C,7.568636236,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979A10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B4C0>,635.7090000000002,3.066200000000001,3.0,7.0
Replicase polyprotein 1ab,CHEMBL517080,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1,6.26760624,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979A80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B530>,470.6060000000003,3.3529000000000018,2.0,6.0
Replicase polyprotein 1ab,CHEMBL516703,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@@]2(O)CC[C@H]3[C@@H]4[C@@H]5O[C@@H]5[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1,5.744727495,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979AF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B5A0>,470.60600000000034,3.4954000000000027,2.0,6.0
Replicase polyprotein 1ab,CHEMBL517080,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1,6.200659451,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979B60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B610>,470.6060000000003,3.3529000000000018,2.0,6.0
Replicase polyprotein 1ab,CHEMBL5198897,O=C(Cn1sc2cc(F)ccc2c1=O)Nc1cc(Cl)cc(Cl)c1,6.721246399,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979BD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B680>,371.22,4.1476000000000015,1.0,4.0
Replicase polyprotein 1ab,CHEMBL1703831,O=C(Cn1sc2cc(F)ccc2c1=O)Nc1ccccc1,6.721246399,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979C40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B6F0>,302.33,2.8408000000000007,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5176190,O=C(Cn1sc2cc(F)ccc2c1=O)NC1CCCCC1,6.795880017,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979CB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B760>,308.37800000000016,2.6510000000000007,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5172482,O=C(Cn1sc2cc(F)ccc2c1=O)NC1CCCC1,6.397940009,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979D20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B7D0>,294.3510000000001,2.2609000000000004,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5207227,CCNC(=O)Cn1sc2cc(F)ccc2c1=O,6.420216403,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979D90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B840>,254.28599999999997,1.3381999999999998,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5188739,O=C(Cn1sc2cc(F)ccc2c1=O)Nc1ccccc1Cl,6.721246399,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979E00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B8B0>,336.775,3.494200000000002,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5176486,O=C(Cn1sc2cc(F)ccc2c1=O)Nc1cccc(Cl)c1,6.853871964,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979E70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B920>,336.775,3.494200000000002,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5178149,O=C(Cn1sc2cc(F)ccc2c1=O)Nc1ccc(Cl)cc1,6.823908741,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979EE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1B990>,336.775,3.494200000000002,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5170578,COc1ccccc1NC(=O)Cn1sc2cc(F)ccc2c1=O,6.744727495,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979F50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1BA00>,332.35600000000005,2.849400000000001,1.0,5.0
Replicase polyprotein 1ab,CHEMBL5201817,COc1cccc(NC(=O)Cn2sc3cc(F)ccc3c2=O)c1,6.823908741,<rdkit.Chem.rdchem.Mol object at 0x000001AC75979FC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1BA70>,332.35600000000005,2.849400000000001,1.0,5.0
Replicase polyprotein 1ab,CHEMBL5177648,COc1ccc(NC(=O)Cn2sc3cc(F)ccc3c2=O)cc1,6.522878745,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1BAE0>,332.35600000000005,2.849400000000001,1.0,5.0
Replicase polyprotein 1ab,CHEMBL5200414,COc1cc(NC(=O)Cn2sc3cc(F)ccc3c2=O)cc(OC)c1,6.920818754,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A0A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1BB50>,362.3820000000001,2.8580000000000014,1.0,6.0
Replicase polyprotein 1ab,CHEMBL5175672,CC(C)(C)c1ccc(NC(=O)Cn2sc3cc(F)ccc3c2=O)cc1,6.508638306,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1BBC0>,358.43800000000005,4.138300000000003,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5177146,O=C(Cn1sc2cc(F)ccc2c1=O)Nc1ccccc1C(F)(F)F,6.475214551,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1BC30>,370.327,3.8596000000000013,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5204604,O=C(Cn1sc2cc(F)ccc2c1=O)Nc1cccc(C(F)(F)F)c1,6.602059991,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A1F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1BCA0>,370.327,3.8596000000000013,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5191265,O=C(Cn1sc2cc(F)ccc2c1=O)Nc1ccc(C(F)(F)F)cc1,6.677780705,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1BD10>,370.327,3.859600000000002,1.0,4.0
Replicase polyprotein 1ab,CHEMBL1532997,O=c1[nH]sc2cc(F)ccc12,5.639595945,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A2D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1BD80>,169.17999999999998,1.7287000000000001,1.0,2.0
Replicase polyprotein 1ab,CHEMBL5183334,CC(C)(C)OC(=O)Cn1sc2cc(F)ccc2c1=O,6.657182685,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1BDF0>,283.324,2.5438,0.0,5.0
Replicase polyprotein 1ab,CHEMBL5170392,O=C(O)Cn1sc2cc(F)ccc2c1=O,5.803740889,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A3B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1BE60>,227.21599999999998,1.2867,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5173090,O=C(Cn1sc2cc(F)ccc2c1=O)NCc1ccccc1,6.638272164,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1BED0>,316.35699999999997,2.5185000000000004,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5204705,O=C(Cn1sc2cc(F)ccc2c1=O)NCCc1ccccc1,6.410832609,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E1BF40>,330.384,2.561000000000001,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5190812,O=C(Nc1ccccc1)n1sc2cc(F)ccc2c1=O,6.167491087,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08040>,288.303,3.282300000000002,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5198660,CC(=O)NCn1sc2cc(F)ccc2c1=O,6.596879479,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E080B0>,240.259,1.2956999999999999,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5198161,O=c1c2ccc(F)cc2sn1CCCc1ccccc1,6.267686673,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A5E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08120>,287.359,3.834900000000002,0.0,3.0
Replicase polyprotein 1ab,CHEMBL1709906,O=C(Cn1sc2ccccc2c1=O)Nc1ccccc1,6.781989957,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08190>,284.34,2.7017000000000007,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5189273,O=C(Cn1sc2cccc(F)c2c1=O)Nc1ccccc1,6.932557157,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A6C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08200>,302.33,2.8408000000000007,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5182841,O=C(Cn1sc2ccc(F)cc2c1=O)Nc1ccccc1,6.542572307,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08270>,302.33,2.8408000000000007,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5201634,O=C(Cn1sc2c(F)cccc2c1=O)Nc1ccccc1,6.484126156,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A7A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E082E0>,302.33,2.8408000000000007,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5199130,COc1cccc2sn(CC(=O)Nc3ccccc3)c(=O)c12,6.476904162,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08350>,314.36600000000004,2.710300000000001,1.0,5.0
Replicase polyprotein 1ab,CHEMBL5186395,COc1ccc2sn(CC(=O)Nc3ccccc3)c(=O)c2c1,6.815024809,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E083C0>,314.3660000000001,2.710300000000001,1.0,5.0
Replicase polyprotein 1ab,CHEMBL5188666,COc1ccc2c(=O)n(CC(=O)Nc3ccccc3)sc2c1,6.542723814,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A8F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08430>,314.36600000000004,2.710300000000001,1.0,5.0
Replicase polyprotein 1ab,CHEMBL5182008,O=C(Cn1sc2cccc(C(F)(F)F)c2c1=O)Nc1ccccc1,6.649364392,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E084A0>,352.337,3.720500000000002,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5187129,O=C(Cn1sc2ccc(C(F)(F)F)cc2c1=O)Nc1ccccc1,6.405939099,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597A9D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08510>,352.337,3.7205000000000013,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5191848,O=C(Cn1sc2cc(C(F)(F)F)ccc2c1=O)Nc1ccccc1,6.280652137,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597AA40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08580>,352.337,3.720500000000002,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5177329,Nc1cccc2sn(CC(=O)Nc3ccccc3)c(=O)c12,5.75276345,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597AAB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E085F0>,299.3550000000001,2.2839,2.0,5.0
Replicase polyprotein 1ab,CHEMBL5175153,Nc1ccc2sn(CC(=O)Nc3ccccc3)c(=O)c2c1,6.380906669,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597AB20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08660>,299.35500000000013,2.2839,2.0,5.0
Replicase polyprotein 1ab,CHEMBL5191706,Nc1ccc2c(=O)n(CC(=O)Nc3ccccc3)sc2c1,6.35349825,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597AB90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E086D0>,299.3550000000001,2.2839,2.0,5.0
Replicase polyprotein 1ab,CHEMBL5187806,Nc1cccc2c(=O)n(CC(=O)Nc3ccccc3)sc12,4.959516336,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597AC00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08740>,299.355,2.2839,2.0,5.0
Replicase polyprotein 1ab,CHEMBL5179454,O=c1c2ccccc2sn1Cc1ccco1,6.30980392,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597AC70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E087B0>,231.27599999999998,2.704300000000001,0.0,4.0
Replicase polyprotein 1ab,CHEMBL1703831,O=C(Cn1sc2cc(F)ccc2c1=O)Nc1ccccc1,5.193820026,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597ACE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08820>,302.33,2.8408000000000007,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5176190,O=C(Cn1sc2cc(F)ccc2c1=O)NC1CCCCC1,5.102372909,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597AD50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08890>,308.37800000000016,2.6510000000000007,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5190812,O=C(Nc1ccccc1)n1sc2cc(F)ccc2c1=O,4.815308569,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597ADC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08900>,288.303,3.282300000000002,1.0,4.0
Replicase polyprotein 1ab,CHEMBL4802135,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,7.950781977,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597AE30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08970>,499.5340000000003,1.0971800000000007,3.0,5.0
Replicase polyprotein 1ab,CHEMBL33778,CCCCCCCCCCCCCCCc1cccc(O)c1C(=O)O,5.167491087,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597AEA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E089E0>,348.52700000000004,6.724100000000008,2.0,2.0
Replicase polyprotein 1ab,CHEMBL1241028,O=C1CC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,3.860120914,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597AF10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08A50>,283.925,4.0693,0.0,2.0
Replicase polyprotein 1ab,CHEMBL5172191,CC(=O)Cc1cc(=O)c2c(C)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2o1,4.410050399,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597AF80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08AC0>,394.3760000000001,-0.5465800000000003,5.0,9.0
Replicase polyprotein 1ab,CHEMBL5187969,COc1cc(C)c2c(=O)cc(C[C@@H](C)O)oc2c1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)cc1,3.902048929,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597AFF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08B30>,556.5640000000003,1.5181199999999992,5.0,11.0
Replicase polyprotein 1ab,CHEMBL5171569,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNCc2ccc3ccccc3c2)[C@@H](O)[C@H]1O,5.017728767,<rdkit.Chem.rdchem.Mol object at 0x000001AC7597B060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AC77E08BA0>,406.4460000000001,0.9706999999999992,4.0,9.0
