target_pref_name,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_transformed,molecule,fingerprints,MolWt,LogP,NumHDonors,NumHAcceptors
Replicase polyprotein 1ab,CHEMBL3928799,O=C(Nc1ccccc1O)c1ccccc1[Se][Se]c1ccccc1C(=O)Nc1ccccc1O,inactive,582.3760000000002,2.876600000000001,4.0,4.0,4.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D0E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07916CE0>,582.3760000000002,2.876600000000001,4.0,4.0
Replicase polyprotein 1ab,CHEMBL3912164,COc1ccccc1NC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)Nc1ccccc1OC,active,610.4300000000001,3.482600000000001,2.0,4.0,6.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07916D50>,610.4300000000001,3.4826000000000015,2.0,4.0
Replicase polyprotein 1ab,CHEMBL549695,Cc1ccc(N)cc1C(=O)N[C@H](C)c1cccc2ccccc12,active,304.3930000000001,4.221420000000003,2.0,2.0,6.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D1C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07916DC0>,304.3930000000001,4.221420000000003,2.0,2.0
Replicase polyprotein 1ab,CHEMBL3427166,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],intermediate,507.5410000000002,-2.793899999999994,4.0,8.0,5.361510743045363,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07916E30>,507.5410000000002,-2.793899999999994,4.0,8.0
Replicase polyprotein 1ab,CHEMBL549695,Cc1ccc(N)cc1C(=O)N[C@H](C)c1cccc2ccccc12,intermediate,304.3930000000001,4.221420000000003,2.0,2.0,5.856985199745905,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D2A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07916EA0>,304.3930000000001,4.221420000000003,2.0,2.0
Replicase polyprotein 1ab,CHEMBL549695,Cc1ccc(N)cc1C(=O)N[C@H](C)c1cccc2ccccc12,intermediate,304.3930000000001,4.221420000000003,2.0,2.0,5.747389659432627,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07916F10>,304.3930000000001,4.221420000000003,2.0,2.0
Replicase polyprotein 1ab,CHEMBL187460,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,intermediate,296.366,3.4433000000000025,0.0,3.0,5.874193541860473,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07916F80>,296.366,3.4433000000000025,0.0,3.0
Replicase polyprotein 1ab,CHEMBL227075,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,active,278.307,3.2910200000000023,0.0,3.0,6.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D3F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07916FF0>,278.307,3.2910200000000023,0.0,3.0
Replicase polyprotein 1ab,CHEMBL187266,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,intermediate,294.35,4.247920000000003,0.0,3.0,5.803823814960027,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917060>,294.35,4.247920000000003,0.0,3.0
Replicase polyprotein 1ab,CHEMBL599894,O=C1c2ccccc2-c2nc3nnnn3nc21,active,224.183,0.1256999999999998,0.0,7.0,6.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D4D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079170D0>,224.183,0.1256999999999998,0.0,7.0
Replicase polyprotein 1ab,CHEMBL1397270,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C=O,active,270.248,0.2425199999999999,1.0,6.0,6.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917140>,270.248,0.2425199999999999,1.0,6.0
Replicase polyprotein 1ab,CHEMBL290904,Cc1ccc(NC2=CC(=O)c3sc(C)nc3C2=O)cc1,active,284.34000000000003,3.134940000000001,1.0,5.0,6.4089353929735005,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D5B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079171B0>,284.34000000000003,3.134940000000001,1.0,5.0
Replicase polyprotein 1ab,CHEMBL15192,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,active,242.274,2.7521000000000013,0.0,3.0,6.214670164989233,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917220>,242.274,2.7521000000000013,0.0,3.0
Replicase polyprotein 1ab,CHEMBL5191209,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cc(F)cc(NC(=O)N3CCN(C)CC3)c2)CC1,active,531.6760000000002,4.847600000000004,2.0,4.0,6.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917290>,531.6760000000002,4.8476000000000035,2.0,4.0
Replicase polyprotein 1ab,CHEMBL3233809,CC(=O)Nc1cccc(CNC(=O)C2CCN([C@H](C)c3cccc4ccccc34)CC2)c1,intermediate,429.5640000000002,4.887600000000004,2.0,3.0,5.570247719997592,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D700>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917300>,429.5640000000002,4.887600000000004,2.0,3.0
Replicase polyprotein 1ab,CHEMBL5174096,CC(c1ccccc1Cl)N(C)Cc1cc(O)ccc1Cl,intermediate,310.22399999999993,4.892000000000005,1.0,2.0,5.137272471682025,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917370>,310.22399999999993,4.892000000000005,1.0,2.0
Replicase polyprotein 1ab,CHEMBL5206079,C[C@H](c1ccccc1Cl)N(C)Cc1cc(O)ccc1Cl,intermediate,310.22399999999993,4.892000000000005,1.0,2.0,5.175874166083451,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D7E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079173E0>,310.22399999999993,4.892000000000005,1.0,2.0
Replicase polyprotein 1ab,CHEMBL5173886,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc(O)cc1,active,291.39399999999995,4.738400000000004,1.0,2.0,6.173925197299173,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D850>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917450>,291.39399999999995,4.738400000000004,1.0,2.0
Replicase polyprotein 1ab,CHEMBL5182315,C[C@H](c1cccc2ccccc12)N(C)Cc1c[nH]c2ccccc12,active,314.432,5.514100000000004,1.0,1.0,6.173925197299173,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D8C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079174C0>,314.432,5.5141000000000036,1.0,1.0
Replicase polyprotein 1ab,CHEMBL549695,Cc1ccc(N)cc1C(=O)N[C@H](C)c1cccc2ccccc12,intermediate,304.3930000000001,4.221420000000003,2.0,2.0,5.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917530>,304.3930000000001,4.221420000000003,2.0,2.0
Replicase polyprotein 1ab,CHEMBL5197139,Cc1ccc(NC(=O)NC(N)=O)cc1C(=O)N[C@H](C)c1cccc2ccccc12,intermediate,390.44300000000015,3.8394200000000014,4.0,3.0,5.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437D9A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079175A0>,390.44300000000015,3.8394200000000023,4.0,3.0
Replicase polyprotein 1ab,CHEMBL5172181,C=CC(=O)Nc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1,intermediate,358.44100000000003,4.763720000000004,2.0,2.0,5.1938200260161125,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DA10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917610>,358.44100000000003,4.763720000000004,2.0,2.0
Replicase polyprotein 1ab,CHEMBL5172897,Cc1ccc(NC(=O)Oc2ccc([N+](=O)[O-])cc2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,intermediate,469.4970000000002,6.158320000000004,2.0,5.0,5.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DA80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917680>,469.4970000000002,6.158320000000004,2.0,5.0
Replicase polyprotein 1ab,CHEMBL5177666,CCCCC(=O)Nc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1,inactive,388.5110000000001,5.7679200000000055,2.0,2.0,4.896196279044043,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DAF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079176F0>,388.5110000000001,5.7679200000000055,2.0,2.0
Replicase polyprotein 1ab,CHEMBL5201129,COc1cc(CNC(=O)C2CCN(C(C)c3cccc4ccccc34)CC2)ccn1,active,403.5260000000002,4.332800000000003,1.0,4.0,6.091514981121351,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DB60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917760>,403.5260000000002,4.332800000000003,1.0,4.0
Replicase polyprotein 1ab,CHEMBL549695,Cc1ccc(N)cc1C(=O)N[C@H](C)c1cccc2ccccc12,intermediate,304.3930000000001,4.221420000000003,2.0,2.0,5.6777807052660805,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DBD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079177D0>,304.3930000000001,4.221420000000003,2.0,2.0
Replicase polyprotein 1ab,CHEMBL551592,CC(=O)Nc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1,inactive,346.43000000000006,4.597620000000003,2.0,2.0,4.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DC40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917840>,346.43000000000006,4.597620000000003,2.0,2.0
Replicase polyprotein 1ab,CHEMBL486027,COC(=O)c1ccc(O)c(O)c1,intermediate,168.148,0.8843999999999999,2.0,4.0,5.424812155072339,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DCB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD079178B0>,168.148,0.8843999999999999,2.0,4.0
Replicase polyprotein 1ab,CHEMBL53566,OCCc1ccc(O)cc1,intermediate,138.16599999999997,0.927,2.0,2.0,5.175223537524454,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DD20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917920>,138.16599999999997,0.927,2.0,2.0
Replicase polyprotein 1ab,CHEMBL14193,O=Cc1ccc(O)cc1,intermediate,122.12299999999996,1.2047,1.0,2.0,5.399027104313252,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DD90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917990>,122.12299999999996,1.2047,1.0,2.0
Replicase polyprotein 1ab,CHEMBL55400,Nc1ccc2cc3ccc(N)cc3nc2c1,intermediate,209.252,2.5524000000000004,2.0,3.0,5.779891911959945,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DE00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917A00>,209.25199999999998,2.5524000000000004,2.0,3.0
Replicase polyprotein 1ab,CHEMBL55400,Nc1ccc2cc3ccc(N)cc3nc2c1,intermediate,209.252,2.5524000000000004,2.0,3.0,5.835647144215563,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DE70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917A70>,209.25199999999998,2.5524000000000004,2.0,3.0
Replicase polyprotein 1ab,CHEMBL727,Nc1nc2[nH]cnc2c(=S)[nH]1,active,167.197,0.59769,3.0,4.0,6.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DEE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917AE0>,167.197,0.59769,3.0,4.0
Replicase polyprotein 1ab,CHEMBL727,Nc1nc2[nH]cnc2c(=S)[nH]1,active,167.197,0.59769,3.0,4.0,6.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DF50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917B50>,167.197,0.59769,3.0,4.0
Replicase polyprotein 1ab,CHEMBL727,Nc1nc2[nH]cnc2c(=S)[nH]1,active,167.197,0.59769,3.0,4.0,7.0,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437DFC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917BC0>,167.197,0.59769,3.0,4.0
Replicase polyprotein 1ab,CHEMBL727,Nc1nc2[nH]cnc2c(=S)[nH]1,inactive,167.197,0.59769,3.0,4.0,4.142667503568732,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917C30>,167.197,0.59769,3.0,4.0
Replicase polyprotein 1ab,CHEMBL3407552,O=C1c2ccccc2C(=O)c2oc(-c3ccccc3)nc21,active,275.263,3.1170000000000018,0.0,4.0,6.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E0A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917CA0>,275.263,3.1170000000000018,0.0,4.0
Replicase polyprotein 1ab,CHEMBL2105734,COCC[n+]1c2c(n(Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O.[Br-],intermediate,443.30100000000016,-1.6518799999999974,0.0,6.0,5.607303046740334,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917D10>,443.30100000000016,-1.6518799999999974,0.0,6.0
Replicase polyprotein 1ab,CHEMBL187460,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,intermediate,296.366,3.4433000000000025,0.0,3.0,5.249491605148654,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917D80>,296.366,3.4433000000000025,0.0,3.0
Replicase polyprotein 1ab,CHEMBL363535,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,intermediate,276.291,4.095640000000003,0.0,3.0,5.655607726314889,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E1F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917DF0>,276.291,4.095640000000003,0.0,3.0
Replicase polyprotein 1ab,CHEMBL1473252,Cc1c(S(=O)(=O)[O-])oc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C.[Na+],intermediate,396.3960000000002,0.15602,0.0,6.0,5.782516055786093,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917E60>,396.3960000000002,0.15602000000000005,0.0,6.0
Replicase polyprotein 1ab,CHEMBL1200596,Oc1c(Cl)cc(Cl)c2cccnc12,intermediate,214.051,3.2472000000000003,1.0,2.0,5.140261433802853,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E2D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917ED0>,214.051,3.2472000000000003,1.0,2.0
Replicase polyprotein 1ab,CHEMBL454129,CC1(C)OC2=C(C(=O)C(=O)c3ccccc32)C1n1cc(-c2ccccc2)nn1,intermediate,371.3960000000001,3.471700000000002,0.0,6.0,5.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD07917F40>,371.3960000000001,3.471700000000002,0.0,6.0
Replicase polyprotein 1ab,CHEMBL5188555,CN(Cc1cn(C2C3=C(OC2(C)C)c2ccccc2C(=O)C3=O)nn1)C1=CC(=O)c2ccccc2C1=O,intermediate,494.5070000000003,3.199600000000002,0.0,9.0,5.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E3B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C040>,494.5070000000003,3.199600000000002,0.0,9.0
Replicase polyprotein 1ab,CHEMBL5206451,CN(Cc1cn(C2C3=C(OC2(C)C)c2ccccc2C(=O)C3=O)nn1)C1=C(Br)C(=O)c2ccccc2C1=O,intermediate,573.4030000000002,3.922200000000003,0.0,9.0,5.508638306165727,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C0B0>,573.4030000000002,3.922200000000003,0.0,9.0
Replicase polyprotein 1ab,CHEMBL5206451,CN(Cc1cn(C2C3=C(OC2(C)C)c2ccccc2C(=O)C3=O)nn1)C1=C(Br)C(=O)c2ccccc2C1=O,inactive,573.4030000000002,3.922200000000003,0.0,9.0,4.180456064458132,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C120>,573.4030000000002,3.922200000000003,0.0,9.0
Replicase polyprotein 1ab,CHEMBL2103763,O=C1c2c(O)cccc2[C@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,inactive,418.39800000000014,-0.8912000000000002,7.0,9.0,4.880744110722064,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C190>,418.39800000000014,-0.8912000000000002,7.0,9.0
Replicase polyprotein 1ab,CHEMBL3617994,O=C1c2c(O)cccc2[C@@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,inactive,418.39800000000014,-0.8912000000000002,7.0,9.0,4.793713955587568,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C200>,418.39800000000014,-0.8912000000000002,7.0,9.0
Replicase polyprotein 1ab,CHEMBL2103763,O=C1c2c(O)cccc2[C@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,inactive,418.39800000000014,-0.8912000000000002,7.0,9.0,4.80465394165158,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E5E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C270>,418.39800000000014,-0.8912000000000002,7.0,9.0
Replicase polyprotein 1ab,CHEMBL3617994,O=C1c2c(O)cccc2[C@@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,inactive,418.39800000000014,-0.8912000000000002,7.0,9.0,4.756713853916554,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C2E0>,418.39800000000014,-0.8912000000000002,7.0,9.0
Replicase polyprotein 1ab,CHEMBL5204399,COC(=O)/C=C/C(=O)NNC(=O)CCc1ccccc1C(=O)N[C@H](C)c1cccc2ccccc12,active,473.52900000000017,3.140000000000001,3.0,5.0,7.026872146400302,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E6C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C350>,473.52900000000017,3.1400000000000015,3.0,5.0
Replicase polyprotein 1ab,CHEMBL5182468,COC(=O)/C=C/C(=O)NNC(=O)CCc1ccc(NC(C)=O)cc1C(=O)N[C@H](C)c1cccc2ccccc12,active,530.5810000000002,3.0984000000000007,4.0,6.0,6.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C3C0>,530.5810000000002,3.0984000000000007,4.0,6.0
Replicase polyprotein 1ab,CHEMBL5196343,C#CC(=O)NNC(=O)CCc1ccccc1C(=O)N[C@H](C)c1cccc2ccccc12,active,413.4770000000001,3.0440000000000005,3.0,3.0,7.008773924307505,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E7A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C430>,413.4770000000001,3.0440000000000005,3.0,3.0
Replicase polyprotein 1ab,CHEMBL5196473,C[C@@H](NC(=O)c1ccccc1CCC(=O)NNC(=O)CCl)c1cccc2ccccc12,intermediate,437.9270000000001,3.649600000000002,3.0,3.0,5.267606240177032,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C4A0>,437.9270000000001,3.649600000000002,3.0,3.0
Replicase polyprotein 1ab,CHEMBL5208536,C[C@@H](NC(=O)c1ccccc1CCC(=O)NNC(=O)CC#N)c1cccc2ccccc12,intermediate,428.4920000000001,3.324480000000001,3.0,4.0,5.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C510>,428.49200000000013,3.324480000000001,3.0,4.0
Replicase polyprotein 1ab,CHEMBL5169739,C[C@@H](NC(=O)c1ccccc1CCC(=O)NNC(=O)/C(C#N)=C/C1CC1)c1cccc2ccccc12,inactive,480.5680000000002,4.270780000000003,3.0,4.0,3.6989700043360183,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E8F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C580>,480.5680000000002,4.270780000000003,3.0,4.0
Replicase polyprotein 1ab,CHEMBL51085,O=c1c2ccccc2[se]n1-c1ccccc1,intermediate,274.181,2.0477,0.0,2.0,5.694648630553377,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C5F0>,274.181,2.0477,0.0,2.0
Replicase polyprotein 1ab,CHEMBL3922662,O=c1c2ccccc2[se]n1-c1ccccc1O,active,290.18,1.7533,1.0,3.0,6.627087997029894,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437E9D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C660>,290.18,1.7532999999999999,1.0,3.0
Replicase polyprotein 1ab,CHEMBL3983492,COc1ccccc1-n1[se]c2ccccc2c1=O,active,304.20700000000005,2.0563,0.0,3.0,6.59176003468815,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437EA40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C6D0>,304.20700000000005,2.0563,0.0,3.0
Replicase polyprotein 1ab,CHEMBL3928799,O=C(Nc1ccccc1O)c1ccccc1[Se][Se]c1ccccc1C(=O)Nc1ccccc1O,active,582.3760000000002,2.876600000000001,4.0,4.0,6.4698003017969175,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437EAB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C740>,582.3760000000002,2.876600000000001,4.0,4.0
Replicase polyprotein 1ab,CHEMBL3912164,COc1ccccc1NC(=O)c1ccccc1[Se][Se]c1ccccc1C(=O)Nc1ccccc1OC,active,610.4300000000001,3.482600000000001,2.0,4.0,6.580044251510242,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437EB20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C7B0>,610.4300000000001,3.4826000000000015,2.0,4.0
Replicase polyprotein 1ab,CHEMBL5194538,O=c1c2ccccc2[se]n1-c1ccccc1Br,intermediate,353.077,2.810200000000001,0.0,2.0,5.901356274182943,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437EB90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C820>,353.077,2.810200000000001,0.0,2.0
Replicase polyprotein 1ab,CHEMBL5199343,O=c1c2ccccc2[se]n1-c1ncccc1O,active,291.168,1.1482999999999997,1.0,4.0,6.238072161579471,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437EC00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C890>,291.168,1.1482999999999997,1.0,4.0
Replicase polyprotein 1ab,CHEMBL5195364,O=c1c2ccccc2[se]n1-c1ccc([N+](=O)[O-])cc1,intermediate,319.17800000000005,1.9559,0.0,4.0,5.724688645458189,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437EC70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C900>,319.17800000000005,1.9558999999999997,0.0,4.0
Replicase polyprotein 1ab,CHEMBL5206009,COc1ccc(-n2[se]c3ccccc3c2=O)c(OC)c1,active,334.2330000000001,2.0649,0.0,4.0,6.00436480540245,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437ECE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C970>,334.2330000000001,2.0648999999999997,0.0,4.0
Replicase polyprotein 1ab,CHEMBL5193976,O=c1c2ccccc2[se]n1-c1cc(Cl)ccc1F,intermediate,326.616,2.840200000000001,0.0,2.0,5.684659523372711,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437ED50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796C9E0>,326.616,2.840200000000001,0.0,2.0
Replicase polyprotein 1ab,CHEMBL5177233,Cc1ccc(Cl)cc1-n1[se]c2ccccc2c1=O,intermediate,322.6530000000001,3.009520000000001,0.0,2.0,5.983802646487561,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437EDC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796CA50>,322.6530000000001,3.009520000000001,0.0,2.0
Replicase polyprotein 1ab,CHEMBL5202141,Cc1c(Cl)cccc1-n1[se]c2ccccc2c1=O,intermediate,322.653,3.009520000000001,0.0,2.0,5.890084136976207,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437EE30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796CAC0>,322.653,3.009520000000001,0.0,2.0
Replicase polyprotein 1ab,CHEMBL5194538,O=c1c2ccccc2[se]n1-c1ccccc1Br,active,353.077,2.810200000000001,0.0,2.0,7.590235895733654,<rdkit.Chem.rdchem.Mol object at 0x000001AD0437EEA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001AD0796CB30>,353.077,2.810200000000001,0.0,2.0
